Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1983,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"24,800",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"41,100",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,293,200",
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128.8,
SURVEY,1982,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"44,000",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,600",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,958,400",
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125.4,
SURVEY,1981,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,COLLIN,17,,,0,,CORN,"CORN, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"24,700",
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,466,000",15.4
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,537,000",13.9
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"341,000",45.1
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,887,000",15.8
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,826,000",
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,285,000",
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"89,000",
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,463,000",
SURVEY,1973,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,100",
SURVEY,1972,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,900,
SURVEY,1973,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"64,700",
SURVEY,1972,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"43,900",
SURVEY,1973,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.8,
SURVEY,1972,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.8,
SURVEY,1973,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,200",
SURVEY,1972,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,300",
SURVEY,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"32,200",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"19,200",
SURVEY,2005,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"16,500",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"27,000",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"38,000",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"49,500",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"28,000",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"63,000",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"61,500",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"70,300",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"37,600",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"48,800",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"14,400",
SURVEY,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"48,600",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"40,800",
SURVEY,2005,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"23,300",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"46,000",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"49,000",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"55,000",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"33,000",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"65,300",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"81,800",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"85,700",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"47,900",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"66,200",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,"26,500",
SURVEY,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"999,000",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"593,000",
SURVEY,2005,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"667,000",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,220,000",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,700,000",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,280,000",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,050,000",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,696,000",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,459,000",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,109,000",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,389,000",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,113,000",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"505,000",
SURVEY,2007,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31,
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31,
SURVEY,2005,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.4,
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.2,
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.7,
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.1,
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.5,
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.8,
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.2,
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.4,
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.9,
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.3,
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.1,
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,700",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"1,900",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"100,000",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.8,
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"19,200",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"27,000",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"38,000",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"49,500",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"28,000",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"63,000",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"59,800",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"70,300",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"37,600",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"48,800",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"14,400",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"40,800",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"46,000",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"49,000",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"55,000",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"33,000",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"65,300",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"79,900",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"85,700",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"47,900",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"66,200",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"26,500",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"593,000",
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,220,000",
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,700,000",
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,280,000",
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,050,000",
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,696,000",
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,359,000",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,109,000",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,389,000",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,113,000",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"505,000",
SURVEY,2006,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,31,
SURVEY,2004,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,45.2,
SURVEY,2003,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.7,
SURVEY,2002,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,46.1,
SURVEY,2001,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.5,
SURVEY,2000,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,42.8,
SURVEY,1999,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,56.2,
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,58.4,
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.9,
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,43.3,
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,BLACKLANDS,40,COLLIN,85,,,0,,WHEAT,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,35.1,
